#{"t_start": 1654275191.4888535, "env_id": "kelin-v0"}
r,l,t
-19.399362,100,3191.187513
-9.814923,100,3194.628891
-18.130422,100,3198.353707
-9.090598,100,3202.046987
-19.328655,100,3205.325409
-23.998061,100,3209.039455
-20.952031,100,3212.384494
-9.53057,100,3215.900281
-12.189725,100,3219.201027
778.537472,100,3222.587447
-21.325233,100,3225.972888
993.142841,100,3229.1483
-19.347057,100,3232.525689
-16.865686,100,3235.859565
-24.720197,100,3239.116206
-9.429259,100,3242.677875
-12.336979,100,3245.876263
-11.445108,100,3249.321302
-9.574073,100,3254.276284
-12.374401,100,3257.902319
-12.177919,100,3261.197419
-9.091998,100,3264.493094
-18.318336,100,3268.13638
-19.833578,100,3271.287834
-9.094279,100,3274.898835
-20.926449,100,3278.274347
648.798245,100,3281.557354
-19.313296,100,3284.986315
-22.030191,100,3288.326795
-11.443938,100,3291.728302
-9.56992,100,3295.088013
-11.593797,100,3298.419904
808.795814,100,3301.753409
-24.640308,100,3305.103498
-21.518067,100,3308.370135
-21.497801,100,3311.662326
-17.7435,100,3314.918293
-11.118166,100,3318.264426
-19.307967,100,3321.501359
-30.703753,100,3324.848027
-9.755812,100,3328.174229
-12.015773,100,3331.45725
-19.364614,100,3334.838833
-11.390597,100,3338.073976
-10.261523,100,3341.457007
-17.042235,100,3344.726007
-8.942903,100,3348.032033
-30.873109,100,3351.298609
-16.956149,100,3354.624783
283.043825,100,3357.980005
-9.005221,100,3361.276899
-18.958139,100,3364.602115
993.072554,100,3367.907244
-11.127607,100,3371.219717
588.646901,100,3374.531029
-9.335334,100,3377.820788
-10.977071,100,3381.125946
-11.062747,100,3384.505909
513.447966,100,3387.805202
-11.496819,100,3391.110984
-10.061821,100,3394.431957
-18.421859,100,3397.890849
-8.861873,100,3401.132338
608.627094,100,3404.396687
-23.999345,100,3407.643384
-16.59001,100,3410.958136
-12.118084,100,3414.259035
-17.092917,100,3417.542017
-8.859996,100,3420.871145
-11.455227,100,3424.258354
-30.894335,100,3427.539112
-21.434531,100,3430.853794
-8.861965,100,3434.360795
463.449543,100,3437.617147
-9.430516,100,3440.991029
-12.05168,100,3444.343359
-10.937595,100,3447.661
-21.351316,100,3450.928851
-18.083941,100,3454.20058
-23.958762,100,3457.500227
788.759993,100,3460.896668
-20.877468,100,3464.275979
678.601517,100,3467.505631
-19.81316,100,3470.954559
-15.337434,100,3474.356723
-9.087604,100,3477.663767
-9.82823,100,3481.054692
-19.03352,100,3484.407604
-18.405326,100,3487.786692
-21.050696,100,3491.129966
-10.146308,100,3494.417636
-19.709025,100,3497.732247
-21.802383,100,3500.984405
788.694892,100,3504.352491
-14.632634,100,3507.609874
-16.533308,100,3510.946516
-21.305418,100,3514.299834
-19.895624,100,3517.531134
-8.918409,100,3520.843865
-9.304171,100,3524.140559
-19.187796,100,3527.561225
-12.043705,100,3530.831639
-21.423939,100,3534.153796
483.347093,100,3537.474321
-11.210634,100,3541.182383
-19.248288,100,3544.744601
-16.673161,100,3548.374224
-12.188828,100,3552.134421
-11.709564,100,3555.456072
-20.882055,100,3558.921694
-16.843574,100,3562.269607
-20.634218,100,3565.583627
993.102012,100,3568.966442
993.008129,100,3572.281517
-24.470381,100,3575.574852
-19.695953,100,3578.862389
-18.501039,100,3582.189402
-16.640808,100,3585.62247
-14.403643,100,3589.019874
-31.035232,100,3592.287441
-16.789685,100,3595.607364
-16.433127,100,3598.888595
-12.180029,100,3602.25772
993.070152,100,3605.513209
-31.03736,100,3608.775632
-18.709741,100,3612.141832
718.861632,100,3615.458524
-8.768859,100,3618.774444
-20.516177,100,3622.092822
-18.233524,100,3625.491765
-16.512418,100,3628.771154
-10.197182,100,3632.023319
-11.322171,100,3635.392495
-12.167715,100,3638.854447
-20.957605,100,3642.968998
363.11315,100,3646.346345
483.558754,100,3649.52658
-18.213359,100,3652.965664
-14.776497,100,3656.168995
-16.205181,100,3659.311293
-9.353636,100,3662.904632
-21.221692,100,3666.343254
-21.749711,100,3669.534178
-30.481399,100,3672.568549
-20.79084,100,3675.814099
-19.497277,100,3678.841782
-31.282399,100,3681.929242
992.930896,100,3685.548264
-21.579222,100,3689.075448
-19.271879,100,3692.353253
-21.031972,100,3695.669147
-24.402986,100,3698.961957
-30.610944,100,3702.074888
-19.269735,100,3705.095113
-11.588391,100,3708.130108
-30.559652,100,3711.164944
992.866514,100,3714.236273
-16.656153,100,3717.250153
-18.996574,100,3720.297346
-14.625032,100,3723.352171
453.393231,100,3726.408473
798.645187,100,3729.455101
-11.146312,100,3732.498384
-20.990975,100,3735.543992
-9.146891,100,3738.565407
-24.407151,100,3741.589535
-30.667429,100,3744.616
-30.384494,100,3747.609622
-16.790986,100,3750.668859
-24.383531,100,3753.938035
453.486186,100,3757.292715
-20.742375,100,3761.065124
-20.689379,100,3764.898755
-11.394465,100,3768.373678
-19.379212,100,3771.717813
-12.282359,100,3775.05271
-30.83273,100,3778.384912
-12.280378,100,3781.832
768.555753,100,3785.149443
-21.129467,100,3788.417917
-16.508323,100,3791.802601
-21.529696,100,3795.161775
618.603924,100,3798.469895
-19.404207,100,3801.752242
-20.744223,100,3805.112758
-16.846129,100,3808.422729
-17.793827,100,3811.683963
-19.666654,100,3815.03267
-19.407764,100,3818.343642
-11.045247,100,3821.664883
-20.979968,100,3825.000481
-18.832315,100,3828.369923
-18.009086,100,3831.607601
-11.284118,100,3834.921507
-21.00901,100,3838.270724
-10.088616,100,3841.630915
-18.582443,100,3845.012586
-16.716506,100,3848.33584
-9.387228,100,3851.665526
-14.594193,100,3855.055513
-18.766933,100,3858.396666
-16.707582,100,3861.657675
-19.477334,100,3864.981673
-11.374618,100,3868.288461
-18.290973,100,3871.558513
-11.466324,100,3874.901435
-19.672542,100,3878.275498
-21.814223,100,3881.61648
-9.293214,100,3884.961636
-9.402424,100,3888.246439
-14.528947,100,3891.557648
-21.009596,100,3895.072395
-18.207353,100,3898.414989
-16.292682,100,3901.770329
-30.362256,100,3905.094515
-18.010412,100,3908.427361
993.113673,100,3911.691404
-11.395981,100,3915.059653
-11.422269,100,3918.354429
-16.641481,100,3921.724216
-11.382557,100,3925.069763
-14.827344,100,3928.415524
-18.32814,100,3931.718557
-16.3042,100,3935.053201
-11.115937,100,3938.33996
-18.876762,100,3941.752325
-19.765156,100,3945.058416
-17.197283,100,3948.384314
993.050071,100,3951.631092
-19.461449,100,3955.001266
-30.378503,100,3958.288106
-21.215768,100,3961.592749
-19.503064,100,3965.036393
-30.024342,100,3968.333081
-30.833467,100,3971.57504
-21.142548,100,3974.872333
-19.823262,100,3978.199251
-19.485899,100,3981.48377
-20.866825,100,3984.856464
-19.386901,100,3988.165046
-9.264265,100,3991.523189
-30.766803,100,3994.827625
-20.484832,100,3998.160026
-16.690341,100,4001.482088
-15.032188,100,4004.761064
-19.807006,100,4008.210329
-21.600479,100,4011.867293
-19.37853,100,4015.258117
992.946854,100,4019.394251
-11.062007,100,4022.787121
-21.592562,100,4026.127158
-18.532941,100,4029.455682
-30.99298,100,4032.722869
-21.738357,100,4036.127869
-19.178042,100,4039.423202
788.799553,100,4042.739084
-19.60825,100,4046.060155
-18.193808,100,4049.374961
-19.52657,100,4052.622844
-10.014613,100,4055.935757
-11.195397,100,4059.297848
-11.469901,100,4062.61084
-18.552563,100,4065.938359
-11.35819,100,4069.347817
-19.318052,100,4072.695818
-11.417723,100,4076.088485
-19.403373,100,4079.407732
-14.899287,100,4082.899399
-19.548489,100,4086.359094
-15.97773,100,4089.730075
-18.284656,100,4093.029766
-21.994574,100,4096.387954
-8.809579,100,4099.734876
-20.84163,100,4103.293961
-9.160212,100,4106.597923
-9.356136,100,4110.004823
-18.386014,100,4113.330017
-18.218058,100,4116.702658
-19.477804,100,4120.059812
-24.667942,100,4123.440786
-10.382656,100,4126.810945
993.010267,100,4130.266628
-18.065293,100,4133.698783
-21.579603,100,4137.107923
-20.586674,100,4140.839341
-21.722536,100,4144.06396
-24.154253,100,4147.563636
-8.845113,100,4150.997564
-21.090822,100,4154.096664
-11.233191,100,4157.196629
-19.39769,100,4160.302559
-9.260162,100,4163.547666
-8.809262,100,4167.348913
-16.755263,100,4170.737878
-10.134914,100,4174.222472
-17.738262,100,4177.317655
-14.765741,100,4180.744537
-21.038716,100,4183.942769
-8.617938,100,4187.015497
-9.409296,100,4190.084768
-11.377671,100,4193.354066
-17.138,100,4196.452679
738.536354,100,4199.539266
-19.362358,100,4202.595455
-21.232463,100,4205.867583
-16.365393,100,4208.980773
333.069281,100,4212.049431
738.53435,100,4215.165693
313.135447,100,4218.406747
-11.390506,100,4221.496441
-18.680152,100,4224.578749
-19.075833,100,4227.722654
992.907375,100,4231.003222
-12.341016,100,4234.046693
-20.432981,100,4237.113687
-11.145403,100,4240.195218
-21.346896,100,4243.408907
768.786969,100,4246.585453
-17.996445,100,4250.200499
-12.332436,100,4253.816385
-8.655758,100,4257.232689
-8.745178,100,4260.671484
-17.756261,100,4264.047289
-15.022085,100,4267.409936
-16.417246,100,4270.867232
-9.890997,100,4274.209509
-11.471093,100,4277.564063
-16.59992,100,4280.931297
-18.359453,100,4284.444218
993.063866,100,4287.767415
-19.434275,100,4291.17747
-17.958878,100,4294.564068
-17.963712,100,4297.930967
-10.206856,100,4301.274278
738.760688,100,4304.648638
-21.62347,100,4308.101283
353.240035,100,4311.633691
993.065054,100,4314.916226
-18.752789,100,4318.386437
-19.347199,100,4321.721251
-19.447091,100,4325.076945
708.710304,100,4328.480162
788.623498,100,4331.794356
-21.195978,100,4335.216136
-16.953131,100,4338.611253
-24.156669,100,4341.984702
-11.201208,100,4345.348993
-11.138489,100,4348.719124
-19.276034,100,4352.077188
748.810833,100,4355.387676
-12.418736,100,4358.88312
-11.16258,100,4362.279874
-9.082424,100,4365.624242
-17.956029,100,4369.041978
-18.948517,100,4372.421035
-19.191643,100,4375.746441
-19.307824,100,4379.111043
-21.109793,100,4382.55243
-16.777756,100,4385.894197
-18.574271,100,4389.31623
-14.825104,100,4393.065229
133.131638,100,4396.549328
-16.330358,100,4400.524085
-18.014729,100,4403.618878
-20.716259,100,4407.137779
-21.167931,100,4410.277966
-18.966993,100,4413.373117
-14.559024,100,4416.974489
798.64775,100,4420.49308
-21.573157,100,4424.255308
-11.265173,100,4427.541843
413.334238,100,4430.752858
-18.718981,100,4433.97903
-11.353984,100,4437.081946
-18.912504,100,4440.219778
-16.687983,100,4443.480959
993.061843,100,4446.943898
-12.321231,100,4450.37762
-8.653666,100,4453.696494
-21.28083,100,4457.137561
-24.407963,100,4460.528776
-9.291978,100,4463.851104
-16.359345,100,4467.223948
-24.476736,100,4470.993514
-11.253593,100,4474.45549
-14.751179,100,4477.816725
-21.116487,100,4481.243629
573.451739,100,4484.599648
-9.859293,100,4487.936821
718.553729,100,4491.289179
-14.863397,100,4494.685845
-9.062035,100,4498.119209
-14.749714,100,4501.518615
-30.433273,100,4505.022796
-9.946575,100,4508.344159
-18.771237,100,4511.696533
-24.747737,100,4515.059485
-18.831133,100,4518.493167
-30.682264,100,4521.824799
-8.82792,100,4525.695605
-9.380004,100,4529.127225
-21.035467,100,4532.556555
-20.912141,100,4535.938566
-21.363989,100,4539.347042
-20.91497,100,4542.715643
-24.142137,100,4546.06736
-18.753915,100,4549.521555
-14.583784,100,4552.849803
-21.156812,100,4556.710465
343.092955,100,4560.475624
-11.351438,100,4564.201761
-18.605228,100,4567.9145
668.602593,100,4571.68827
-19.006612,100,4575.402704
-18.517481,100,4579.10616
-21.208479,100,4582.530346
-10.076397,100,4585.871489
-20.647914,100,4589.244908
-11.078624,100,4592.835752
-19.290882,100,4596.195499
-20.747181,100,4599.652863
-17.711006,100,4602.983592
-16.823269,100,4606.465984
-24.437674,100,4610.537942
-16.672139,100,4614.004567
-30.325395,100,4617.398291
-30.424518,100,4620.760155
-11.111528,100,4624.167563
-9.237304,100,4627.562189
-21.04784,100,4631.017213
-9.12823,100,4634.462126
-14.316743,100,4637.841376
-12.124791,100,4641.206418
993.112024,100,4644.595384
-16.742039,100,4647.907139
-16.406049,100,4651.309251
638.627199,100,4654.661751
-21.470322,100,4658.03193
-11.1713,100,4661.417959
-17.8276,100,4664.832207
-9.143717,100,4668.228984
-8.921486,100,4671.605514
993.057856,100,4674.910447
-19.609762,100,4678.203983
-19.380463,100,4681.619204
-11.162513,100,4684.990193
-18.113386,100,4688.4991
-9.316841,100,4691.903961
-24.167114,100,4695.277066
453.274924,100,4698.74002
-11.264386,100,4702.189114
-16.412927,100,4705.564119
-9.230206,100,4708.848298
-10.034905,100,4712.249847
-19.433355,100,4715.636203
-14.474754,100,4718.976845
-19.454401,100,4722.457208
403.184589,100,4725.942069
-16.385569,100,4729.37586
-17.803944,100,4732.743937
-10.002903,100,4736.089139
818.649512,100,4739.436039
-9.341604,100,4742.850797
-16.393922,100,4746.24025
-21.15296,100,4749.595797
-16.325575,100,4752.976898
363.170815,100,4756.435407
-20.760284,100,4759.84996
-21.144423,100,4763.231925
-9.17356,100,4766.61482
-8.872708,100,4770.018874
-12.328839,100,4773.481541
-19.536129,100,4776.851459
993.087498,100,4780.162057
-18.763121,100,4783.522677
-14.49075,100,4786.912711
-19.178844,100,4790.280889
353.104706,100,4793.73919
573.560057,100,4797.401861
-30.826659,100,4800.874604
-8.608548,100,4804.587022
688.77145,100,4807.9508
993.004859,100,4811.201988
-18.058298,100,4814.583989
-30.639586,100,4817.873719
-19.185871,100,4821.091494
678.607248,100,4824.58086
-14.543436,100,4827.959651
-18.221148,100,4831.361667
-8.697288,100,4834.747056
-16.207397,100,4838.191495
-19.47747,100,4841.587548
-14.553772,100,4844.908767
993.152674,100,4848.297203
-11.537536,100,4851.710513
-16.330635,100,4855.113625
-19.540377,100,4858.490537
493.423476,100,4861.950789
-16.783461,100,4865.401785
-18.977564,100,4868.718318
-20.696359,100,4872.124447
-12.204332,100,4875.511482
-9.022594,100,4878.892472
678.539958,100,4882.327405
-20.813893,100,4885.706735
-9.770326,100,4889.07518
658.671489,100,4892.479563
678.553641,100,4895.840564
-9.145801,100,4899.281607
-20.570911,100,4902.565497
993.032659,100,4905.977429
-17.749013,100,4909.397595
-18.017895,100,4912.892529
-9.716865,100,4916.314507
-21.306416,100,4919.746434
993.102183,100,4923.165466
-24.691914,100,4926.557325
-16.322414,100,4929.901418
-16.151973,100,4933.334918
463.320335,100,4936.72748
-9.316375,100,4940.080597
-8.644279,100,4943.51059
-14.379518,100,4946.891347
-14.634719,100,4950.236218
-12.174506,100,4953.697369
-16.410351,100,4957.055622
-30.417844,100,4960.452136
-30.755984,100,4963.805499
-18.617193,100,4967.328441
-21.691891,100,4970.7133
-9.207972,100,4974.065217
-18.048425,100,4977.428818
808.553488,100,4980.772687
-19.666434,100,4984.121806
-9.912463,100,4987.531042
413.370436,100,4991.239141
-20.499577,100,4994.696529
-20.879472,100,4998.093333
-21.748403,100,5001.484913
-9.044235,100,5005.281117
-19.346409,100,5008.747304
403.308867,100,5012.319267
-30.643609,100,5015.459286
-24.312873,100,5018.879557
-19.345332,100,5022.145128
-16.160288,100,5025.24021
-9.810576,100,5028.543325
-11.124842,100,5032.431371
-12.207518,100,5035.925783
993.153873,100,5039.187086
-9.316165,100,5042.529054
718.49269,100,5045.78249
-20.767658,100,5049.271268
-8.457851,100,5052.469921
-19.220235,100,5056.127271
-19.412663,100,5059.513961
-16.076866,100,5062.852842
993.207323,100,5066.262072
-20.8118,100,5069.472354
-14.723903,100,5072.685033
-11.083335,100,5075.992784
-8.455814,100,5079.304921
-8.370738,100,5082.877726
993.178721,100,5086.142452
-9.264347,100,5089.237362
-30.182862,100,5092.263593
-9.238765,100,5095.319444
-9.078249,100,5098.675962
-17.635757,100,5102.042805
808.563915,100,5105.349066
-11.229944,100,5108.517484
-21.253198,100,5111.794503
-9.711805,100,5115.198831
-11.061421,100,5118.454407
-11.360615,100,5121.555325
-19.198624,100,5124.598287
-21.31701,100,5127.992727
-24.484714,100,5131.471785
993.060884,100,5134.897897
-19.532595,100,5138.260255
-20.857392,100,5141.708742
-19.184855,100,5144.984472
-12.304789,100,5148.170387
-9.804903,100,5151.393885
-12.176925,100,5154.99743
993.041252,100,5158.245684
-11.594517,100,5162.146863
-8.631037,100,5165.858103
-18.171587,100,5168.983009
-11.103828,100,5172.066698
-17.729808,100,5175.708056
-21.255134,100,5179.257727
-11.244673,100,5182.831863
-16.741624,100,5186.45565
-17.068138,100,5190.00455
-16.855125,100,5193.427788
-11.254887,100,5197.189364
-12.340458,100,5200.680585
788.710574,100,5204.217126
-18.669299,100,5207.590794
-15.942195,100,5210.727598
-20.96506,100,5214.450076
-9.333214,100,5217.712366
-11.22644,100,5220.866012
-18.457008,100,5224.689929
-18.783661,100,5227.909748
-11.132834,100,5231.273785
-9.843598,100,5235.307218
-18.250122,100,5238.805572
-12.229944,100,5241.910892
-21.233984,100,5244.881917
-16.939326,100,5247.887396
-11.323206,100,5251.082488
-30.468161,100,5254.194859
-21.499972,100,5257.370658
-16.263104,100,5260.620464
-16.907956,100,5263.897557
-20.606787,100,5267.578608
-18.813956,100,5271.110212
-30.641293,100,5274.273204
-9.726328,100,5277.873392
-8.266134,100,5281.123571
-30.489185,100,5284.635792
-8.344842,100,5288.072669
-12.337383,100,5291.666301
-12.417944,100,5294.93172
588.702698,100,5298.340273
-17.598329,100,5301.631465
-11.015716,100,5305.642418
-8.708694,100,5309.516219
-16.689114,100,5312.615788
-19.147429,100,5315.708918
-19.73692,100,5318.784159
648.745691,100,5322.821398
-9.275263,100,5327.471009
-21.55645,100,5331.068363
-20.012277,100,5334.180863
-8.434239,100,5337.228314
423.328493,100,5340.265009
648.729034,100,5343.314897
-24.46248,100,5346.333045
-19.31371,100,5349.362414
993.100458,100,5352.363968
-9.205407,100,5355.36056
-21.597439,100,5358.577667
-19.138609,100,5361.610569
-9.834127,100,5364.651659
-11.10049,100,5367.709946
-8.472722,100,5370.752955
-9.880992,100,5373.771339
-11.275665,100,5376.780668
-14.694193,100,5379.812858
-17.898922,100,5382.866704
-11.245217,100,5385.881081
-18.087385,100,5388.921238
668.676867,100,5391.943912
-14.785919,100,5395.13674
-9.857403,100,5398.241957
-9.843247,100,5401.24226
-11.252877,100,5404.256429
-24.138034,100,5407.279052
-9.629285,100,5410.31567
-9.620918,100,5413.345511
-14.546699,100,5416.354696
-24.229857,100,5419.397111
788.53786,100,5422.413986
-9.180001,100,5425.406576
-16.79652,100,5428.475569
-11.427932,100,5431.516611
-9.657071,100,5434.531153
778.468843,100,5437.5513
-20.818862,100,5440.586205
-14.762498,100,5443.62349
-21.562191,100,5446.652553
-11.330799,100,5449.679348
758.789418,100,5452.709974
-12.190851,100,5455.791672
-21.538435,100,5458.817276
-30.633792,100,5461.880948
992.893669,100,5464.936488
-8.914553,100,5467.955571
-16.632233,100,5471.009225
-14.557619,100,5474.04652
-19.109689,100,5477.059696
-15.055636,100,5480.101959
-11.407199,100,5483.137398
-19.612369,100,5486.180537
-11.242333,100,5489.230177
-9.50751,100,5492.247751
-16.37649,100,5495.330938
-16.110779,100,5498.337074
-11.125631,100,5501.356432
-16.387848,100,5504.410554
-21.575928,100,5507.45977
-9.509443,100,5510.472545
473.324465,100,5513.519092
-12.08246,100,5516.543279
-11.328957,100,5519.57304
-24.529982,100,5522.629099
-21.331036,100,5525.666637
-18.499784,100,5528.785235
-11.22902,100,5531.800622
-12.359336,100,5534.824048
-18.267429,100,5537.950465
-24.596358,100,5541.051108
992.754392,100,5544.120196
-21.321978,100,5547.172175
-14.621158,100,5550.197547
433.332274,100,5553.226951
-19.126766,100,5556.239917
-16.314277,100,5559.272209
-21.749794,100,5562.310055
-8.837048,100,5565.364681
-11.501396,100,5568.399184
-24.535008,100,5571.45717
-24.624283,100,5574.817609
-11.52753,100,5577.869438
-11.47118,100,5580.894896
758.719059,100,5583.919152
-18.817261,100,5586.964085
-8.652733,100,5590.014881
-15.069825,100,5593.028179
-12.194833,100,5596.378709
-9.710694,100,5600.247807
-12.03256,100,5603.870693
993.088829,100,5607.466096
-17.163442,100,5611.237716
-20.962198,100,5614.485575
-11.63061,100,5617.751844
-16.54625,100,5620.996248
-9.193484,100,5624.641937
-9.675313,100,5627.964312
-15.034046,100,5631.140524
993.098302,100,5634.329502
-17.097229,100,5637.402848
-12.144295,100,5640.809139
-24.417568,100,5644.309069
-9.237435,100,5647.791185
-9.408216,100,5650.963128
-21.494178,100,5654.045646
-18.375828,100,5657.162363
648.630796,100,5660.308683
-19.283693,100,5663.407344
-8.571385,100,5666.655457
-30.953509,100,5669.797289
-11.466883,100,5672.901233
-19.293364,100,5675.967369
-19.340113,100,5678.997181
-14.590503,100,5682.043299
-9.196499,100,5685.115183
993.141552,100,5688.141068
-24.692657,100,5691.217274
-12.281771,100,5694.282097
-8.741708,100,5697.33067
992.958551,100,5700.491381
-12.31881,100,5703.535233
-9.455939,100,5706.59037
778.749426,100,5709.618026
-21.170111,100,5712.660634
-21.419059,100,5715.757663
-8.698058,100,5718.951276
533.499842,100,5721.995241
-18.018522,100,5725.056137
-30.461822,100,5728.160336
698.507755,100,5731.263765
993.098281,100,5734.314284
-21.669785,100,5737.363857
-16.86382,100,5740.411527
-16.833924,100,5743.506835
-9.33967,100,5746.579672
-12.131532,100,5749.626227
-21.202093,100,5752.705099
-11.428792,100,5755.813966
-21.405781,100,5758.846987
293.148631,100,5761.888335
-18.830403,100,5764.942588
-16.018362,100,5768.018308
-21.248042,100,5771.104002
-16.440682,100,5774.144017
-16.133916,100,5777.239134
-12.130852,100,5780.326906
-19.010204,100,5783.511914
718.706037,100,5786.715899
-30.647708,100,5789.743855
-20.938191,100,5792.798767
-19.29857,100,5795.838345
-21.786968,100,5798.907465
993.113647,100,5801.948362
-16.510824,100,5805.045411
-18.707784,100,5808.185132
-16.777929,100,5811.447214
628.725984,100,5814.569418
993.126881,100,5817.657538
-24.479519,100,5820.718278
403.318236,100,5823.782542
-12.251987,100,5826.820104
993.047202,100,5829.90196
-18.107797,100,5832.934811
-19.575537,100,5835.990018
-24.400817,100,5839.024565
-17.947209,100,5842.074925
-19.225016,100,5845.096138
992.960633,100,5848.174498
-21.463781,100,5851.198423
-21.133911,100,5854.279193
-16.781984,100,5857.328439
768.533733,100,5860.398756
993.161366,100,5863.529615
-11.455935,100,5866.581024
-21.444014,100,5869.827562
-12.355765,100,5872.88486
-14.53846,100,5876.010143
-19.468559,100,5879.134819
-16.53725,100,5882.154486
-12.145372,100,5885.168649
-11.436529,100,5888.201268
-11.318302,100,5891.251137
-18.006818,100,5894.286963
-21.135083,100,5897.345253
-14.354213,100,5900.372764
-20.008673,100,5903.395861
-9.533789,100,5906.418206
-12.370414,100,5909.46262
-8.627395,100,5912.613079
-14.602698,100,5915.745872
-10.150989,100,5918.75449
-19.332254,100,5921.76752
-19.847883,100,5924.844865
293.131133,100,5927.867312
-21.357249,100,5930.927007
-17.513839,100,5933.927849
-30.747517,100,5936.946686
-19.121897,100,5939.983117
-9.397446,100,5943.002532
-10.231281,100,5946.004694
-21.313828,100,5949.039964
353.163994,100,5952.090438
503.405253,100,5955.124727
-30.896506,100,5958.165956
-21.174684,100,5961.183861
738.512776,100,5964.222566
-9.354224,100,5967.266217
-11.461886,100,5970.271236
-8.841319,100,5973.311419
-14.450759,100,5976.336534
-12.308034,100,5979.358182
-19.3677,100,5982.356846
-11.384542,100,5985.397497
-18.890232,100,5988.448503
-11.402053,100,5991.51564
-12.173746,100,5994.537366
-30.932245,100,5997.551622
-18.226183,100,6000.718423
-17.955892,100,6003.76539
-11.162151,100,6006.836728
-21.501922,100,6009.873999
-11.377192,100,6012.899349
-12.224544,100,6015.952411
373.291374,100,6018.978588
768.541142,100,6021.979815
-21.340462,100,6024.994946
-11.365692,100,6028.033554
-18.978468,100,6031.06269
333.124739,100,6034.075853
-19.235311,100,6037.181129
-30.932176,100,6040.210686
-9.51981,100,6043.235698
523.375027,100,6046.296673
-11.255165,100,6049.321718
-21.41734,100,6052.354288
-16.568087,100,6055.380167
-12.457141,100,6058.409611
-10.238714,100,6061.455998
-16.595202,100,6064.447996
-16.495868,100,6067.470906
-18.177411,100,6070.481056
-21.245733,100,6073.467688
-11.30451,100,6076.51009
-11.459666,100,6079.569339
-9.505714,100,6082.56619
-21.208239,100,6085.642424
-19.610945,100,6088.671973
-11.194629,100,6091.679305
-9.959913,100,6094.703674
718.426552,100,6097.724559
-17.783229,100,6100.739346
-8.804346,100,6103.763117
-21.161861,100,6106.791695
-17.653453,100,6109.836467
-24.831589,100,6112.866189
-17.162239,100,6115.882723
-8.855562,100,6118.884387
828.540647,100,6121.918347
-11.475668,100,6124.923698
-16.670219,100,6127.932186
-8.791023,100,6130.962328
-22.139967,100,6133.990419
-19.324132,100,6137.013773
-18.942127,100,6140.037622
-19.343595,100,6143.037423
992.98931,100,6146.079387
-11.476941,100,6149.11267
-21.347374,100,6152.129682
-21.371007,100,6155.13384
-19.485903,100,6158.171622
-11.556235,100,6161.230728
-16.640769,100,6164.263009
-21.42502,100,6167.298531
-11.460218,100,6170.344782
-9.757689,100,6173.372892
-19.170959,100,6176.436394
668.500426,100,6179.540895
-21.857083,100,6182.558576
-19.178808,100,6185.603309
-19.093822,100,6188.595699
-31.351534,100,6191.630129
-14.668619,100,6194.652428
-21.473583,100,6197.663555
828.518434,100,6200.755488
-8.757923,100,6203.770188
-11.399563,100,6206.782176
-11.467553,100,6209.874668
-19.558666,100,6213.198768
-11.4322,100,6216.26957
-24.56346,100,6219.328768
-9.475421,100,6222.372548
-21.902789,100,6225.392652
-18.017054,100,6228.413387
-9.248044,100,6231.466982
162.961133,100,6234.494666
443.342167,100,6237.528785
-16.625594,100,6240.570221
-16.302318,100,6243.635219
-19.210692,100,6246.631718
-16.72663,100,6249.632781
-21.750704,100,6252.651825
2.843627,100,6255.735942
-11.49938,100,6258.784847
-16.588191,100,6261.804167
-21.513315,100,6264.857029
-8.847024,100,6267.9745
-16.891289,100,6271.070615
-19.216822,100,6274.914958
708.610664,100,6278.473148
992.77707,100,6281.584966
668.444272,100,6284.666524
-30.579013,100,6287.663454
-14.77273,100,6290.701673
-30.82821,100,6293.72785
992.939458,100,6296.752829
-19.457735,100,6299.790782
708.710015,100,6302.840673
-9.521453,100,6305.855856
-11.436832,100,6308.932785
-8.829546,100,6311.916846
-19.131578,100,6314.95716
-21.354144,100,6317.973001
-9.475901,100,6321.002779
-19.257333,100,6324.046053
473.352124,100,6327.093561
-21.415319,100,6330.278502
-18.268232,100,6333.306704
-17.040162,100,6336.3523
-11.584017,100,6339.392592
-19.585599,100,6342.47144
-31.083168,100,6345.49578
-11.472252,100,6348.54528
-21.229879,100,6351.578127
-24.621275,100,6351.877047
-15.973016,100,6355.790715
-19.229267,100,6360.040804
513.425039,100,6363.179036
-15.950015,100,6366.183387
-21.012125,100,6369.213408
-21.829753,100,6372.261572
993.038435,100,6375.269813
-11.719638,100,6378.278349
-12.318982,100,6381.341503
-11.476949,100,6384.395756
0.646045,100,6387.380361
-14.753128,100,6390.663741
-16.794234,100,6393.957079
-24.39752,100,6397.008073
992.934437,100,6400.04434
-20.13559,100,6403.090478
-17.122196,100,6406.06179
-16.193437,100,6409.099597
-19.843556,100,6412.104643
-21.467894,100,6415.158568
-21.518423,100,6418.170537
993.206824,100,6421.185674
-19.435702,100,6424.190029
-24.279109,100,6427.22895
-16.609943,100,6430.256179
-11.323728,100,6433.248854
-21.734081,100,6436.265062
-21.345696,100,6439.297344
-21.604999,100,6442.33386
-31.265101,100,6445.420742
-11.990119,100,6448.412961
-18.943826,100,6451.445169
-24.268998,100,6454.430552
-11.393666,100,6457.46438
-16.546242,100,6460.489422
443.324941,100,6463.554123
-18.858523,100,6466.566122
483.325107,100,6469.597804
-21.329688,100,6472.643159
